sellerid_2,seller_id,seller_zip_code_prefix,seller_city,seller_state
S0008,455c5640e8c5bd1b2ee85c0158f85727,89128,luiz alves,SC
S0576,87d30a6a0cbf89356e49324971ab1d24,2036,sao paulo,SP
S2440,217f005bb37ff3aeef5b2ae1788e75ba,6038,osasco,SP
S1910,cac4e0bc1a3269fa2b6ea5e763f6115b,88351,brusque,SC
S0814,8ec76bb0965af3f007692b26fa9d6623,88804,criciuma,SC
S2335,aba1721a889e04decc910aa13b768ef4,5729,sao paulo,SP
S0225,7238f877570096ae403c51898fa64566,6519,santana de parnaiba,SP
S2126,044668ccd5316b12a7cf0d54a156e3e9,6016,osasco,SP
S0800,643c01d7c56a724bec0454f4780e8a3e,89222,joinville,SC
S0435,cab85505710c7cb9b720bceb52b01cee,2252,sao paulo,SP
S2059,312ba1d77e9c332ef21f9598b7f64cd7,7179,guarulhos,SP
S2495,8c3b533c63cca56240f94f1e3a6b18ef,31050,belo horizonte,MG
S0450,1fdc574883ef3b33ad41562d93f3a74a,13480,limeira,SP
S2697,9a03a4e9eb0b947652fae4f6121a3f5e,15805,catanduva,SP
S0614,33cbda8716511e27e556dff9d8418bf2,89052,blumenau,SC
S2418,6cd68b3ed6d59aaa9fece558ad360c0a,31255,belo horizonte,MG
S1038,3df020b72d3d44b3af9d110fa3940b65,15704,jales,SP
S2300,537eb890efff034a88679788b647c564,20270,rio de janeiro,RJ
S0268,89de2d6f23e9746ff309705b23581faa,86060,londrina,PR
S1044,c611f4ce9ce875bcc063fa97fd4d7d12,12944,atibaia,SP
S2679,4be2e7f96b4fd749d52dff41f80e39dd,69900,rio branco,AC
S1542,3bfba5a77604f6dfae7e6dd7aaf65821,86046,londrina,PR
S0830,48fb026ed7455a42f5d3e9390ed5088e,27321,barra mansa,RJ
S0928,0d33a55da925bbf1ff02af5f6059fc7f,5632,sao paulo,SP
S0635,cea729054f157f5870bdd321a958d994,3161,sao paulo,SP
S2426,955fee9216a65b617aa5c0531780ce60,4782,sao paulo,SP
S0917,0f0c984a4a955310903b6b6008660bad,14403,franca,SP
S0469,f805b96fa705ba7995a221f1749dc141,87013,maringa,PR
S1579,751bdc4d83a466c7206cd42e8f426b03,9405,ribeirao pires,SP
S2315,2f4b0d3b9634b647d4edee577d7ebb7e,2310,sao paulo,SP
S0269,ba5daa4041e1f15cdf34b76e3e18a450,4363,sao paulo,SP
S1980,6e386f64c84e482f0b9abf960797ee1b,1539,sao paulo,SP
S2393,83c465a786b06574376909b35ef6752a,13560,sao carlos,SP
S0878,d93b8458c6fe139d85cfa5eadbf55bd2,2238,sao paulo,SP
S0147,71592660bbcb6a4664e97b6f8b68babc,15055,sao jose do rio preto,SP
S1676,6a53b90c3ad9e0b56d9fe5c69165fff5,82220,curitiba,PR
S0188,38f276ca6e7cc95a6d1bb55ac9e5550f,17520,marilia,SP
S2310,eae9af4811c294c56795d70e715b7337,3060,sao paulo,SP
S2429,039b29ff3b3473435d0cd59040575de9,9443,ribeirao pires,SP
S0743,ac51cac5e20d69ff485a54746488ef48,14096,ribeirao preto,SP
S2666,4221a7df464f1fe2955934e30ff3a5a1,48602,bahia,BA
S0463,48e954b2da4f6a750c844173b347ed40,91740,porto alegre,RS
S2508,fc4751cfe3b279c419615b9b00c1abb4,86047,londrina,PR
S2573,e1a210d482714ce337763a19aef94ba4,85807,cascavel,PR
S1128,085f6f7e049c996695fb2074fe38d45e,12020,taubate,SP
S1689,34675b28b826facfde119785bf287dc1,85802,cascavael,PR
S2781,7d7866a99a8656a42c7ff6352a433410,1320,sao paulo,SP
S0472,5a93f3ab0ef4c84ed5e1b5dbf23978bc,12250,monteiro lobato,SP
S1340,64cc804291f90c81f02bfc2bb58ff55a,81250,curitiba,PR
S1213,5f57db27027655e6c6a391601daa0258,29138,viana,ES
S1979,e1b12447a7563944843191754aeb5562,7145,guarulhos,SP
S0946,2f3d8b4c9e2ee165075331fea3f3095a,88107,sao jose,SC
S2379,1fe5540d7c1c37a595fefbacd5570d9e,25850,paraiba do sul,RJ
S1083,d3f39f05462b79a4562d35893a28f159,13730,mococa,SP
S2767,528ce32f560edd11add4169f6a5b65be,18130,sao roque,SP
S2359,b86a47b3366e3b5424a7b225781f4908,37900,passos,MG
S1808,0176f73cc1195f367f7b32db1e5b3aa8,14940,ibitinga,SP
S1264,01cf7e3d21494c41fb86034f2e714fa1,85603,francisco beltrao,PR
S0775,ceaec5548eefc6e23e6607c5435102e7,3821,sao paulo,SP
S0592,c8771b1a10bb99bb34d3c459c5cffb53,36512,tocantins,SP
S1035,2d42ebcda99fd55f6f4bc2f1ca035d50,76400,uruacu,GO
S1641,e9bc59e7b60fc3063eb2290deda4cced,87083,maringa,PR
S0324,13d95f0f6f73943d4ceffad0fc2cd32c,74473,goiania,GO
S0434,6f229cc508fc6915ed5c499efd93baa4,21931,rio de janeiro,RJ
S0579,83f2b4881141ce3fcd4e985125d3279e,14055,ribeirao preto,SP
S1964,c8c1bea22194a4eefa2dc9a9fa89f536,88210,porto belo,SC
S1955,b0b346d3a89f5eb4c2968af3f083cd43,13105,campinas,SP
S2542,a0415d9b25ede3c4b1e477e9916ffc03,26255,nova iguacu,RJ
S1430,3dfd3dc96f7f8598eca74e9ac8a2fa31,3343,sao paulo,SP
S2035,e5545d4d4473876ea78c5bcebca365c3,17512,marilia,SP
S1556,fa1a9dec3a9940c072684a46728bf1fc,88820,icara,SC
S2807,6ddc28b61be28373b4503a1f61cf98a9,3543,sao paulo,SP
S0552,c5ebe6598748b0aeaa61cfb820478b92,95910,lajeado,RS
S2371,5670f4db5b62c43d542e1b2d56b0cf7c,3694,sao paulo,SP
S0298,e1c76f339ebd5460999f25a2aa8c92c5,3029,sao paulo,SP
S1467,cb8bcce248bb1fb274ba762d8b971456,37540,santa rita do sapucai,MG
S2664,6524b847b982cd56bb5d4b02b776ee42,13042,campinas,SP
S2625,610f72e407cdd7caaa2f8167b0163fd8,1201,sao paulo,SP
S0262,b6d44737c043328708f6749c2dbe50bd,9230,santo andre,SP
S2439,972d0f9cf61b499a4812cf0bfa3ad3c4,88359,brusque,SC
S2943,8c91bfea4263b8fba54081460693e2a1,98920,horizontina,RS
S2154,38af8acfd46ac4a7bf754e8ca6736664,4364,sao paulo,SP
S2253,d90fe2229fee1a5da999ccd0c06c1667,3416,sao paulo,SP
S1208,75fdd0a732287f9497b179f6bd445d32,9350,maua,SP
S2565,5b2e94f2c22b39ccc24d34ad0f669672,1214,sao paulo,SP
S0948,9ac75591b69c3402684b6ce0310f22ee,2880,sao paulo,SP
S1802,e5bd51692380fd8cabb19b756b95e714,9220,santo andre,SP
S0702,cfb1a033743668a192316f3c6d1d2671,18110,votorantim,SP
S0888,adcf50477d6a1f5d91bb9d54c4903cb5,35530,claudio,MG
S2028,8476243f92442881ddd5b578975cf115,93700,campo bom,RS
S1892,f2336e113377dd21c744d9c4fc8293a9,3659,sao paulo,SP
S2656,f25e239052084705e17a982bc600ab2a,1123,sao paulo,SP
S1635,714b9a1332840f257b49f476bea4e341,15910,monte alto,SP
S1294,89d9a386b0b6e5fc8403071b03f7206a,3103,sao paulo,SP
S1353,bd15ee794d5e640d9dd71b665b2ab15b,14078,ribeirao preto,SP
S0233,f326006815956455b2859abd58fe7e39,15601,fernandopolis,SP
S1366,bac692d6c0ed08467878018e6cc9c26c,89041,blumenau,SC
S1983,6a51fc556dab5f766ced6fbc860bc613,17500,marilia,SP
S2205,a90a5da8b09e44264a177c0374a5ac87,84010,ponta grossa,PR
S0249,ea6b12bf9ffe2bac34602ec631d97a47,7093,guarulhos,SP
S1150,dc64d75cc406bb0697be983831430e60,31560,belo horizonte,MG
S0102,fa7ad8ae9bcb2c4493fdf38e96b1d74f,13920,pedreira,SP
S0245,d1ef48b38baca7e831711c4a0aeb398f,86800,apucarana,PR
S0526,67e43d802fde8cfd3f9580124f8167d1,7062,guarulhos,SP
S2106,f18112da765e0971ca5d510dec322bdd,88351,brusque,SC
S0971,259f7b5e6e482c230e5bfaa670b6bb8f,8550,poa,SP
S2141,dd7ddc04e1b6c2c614352b383efe2d36,3471,sao paulo,SP
S1598,f457c46070d02cadd8a68551231220dd,87047,maringa,PR
S2048,5962468f885ea01a1b6a97a218797b0a,82040,curitiba,PR
S2707,1f50f920176fa81dab994f9023523100,15025,sao jose do rio preto,SP
S1474,2b1a40c1daabc6ca280c4b815c101841,35500,divinopolis,MG
S2637,26b482dccfa29bd2e40703ba45523702,13450,santa barbara d´oeste,SP
S1543,f356c348fbc8df6a882823e21f5ce8b7,92025,canoas,RS
S2919,2ba91c7ad80ff88b23b7db823b43c233,13310,itu,SP
S2132,3d0cd21d41671c46f82cd11176bf7277,89217,joinville,SC
S0214,d93919c944be9cff128f6c9cb899eacb,13375,mombuca,SP
S0016,f7ba60f8c3f99e7ee4042fdef03b70c4,9628,sao bernardo do campo,SP
S1277,0ee4fb99ac55ffbbc98795aa01b7f8fa,6539,santana de parnaiba,SP
S1645,c5f7e746b7e6d07def6c0dae9903279b,81350,curitiba,PR
S0397,2d20f1cd18725c91147da0791d498022,86040,londrina,PR
S1965,002100f778ceb8431b7a1020ff7ab48f,14405,franca,SP
S3009,70f84699be677ec988d1fa824aef7d90,35700,sete lagoas,MG
S0798,5bc24d989e71e93c33e50a7782431b0e,37165,campo do meio,MG
S0515,36f98ad67cc981f50ce8aed093d5783c,85904,toledo,PR
S2513,70ee69419916dc13e3aed619061f996c,8780,mogi das cruzes,SP
S2704,6eb94e1466490d327a09abf8f3552a50,13219,jundiai,SP
S0017,8ff1a9df749e454105c55cda13e79143,17509,marilia,SP
S0557,c4fabeea6e569d42d02993bb1f4f1cbc,60741,fortaleza,CE
S0073,5236605f4d4b0b3e4df85b850393fca0,3311,sao paulo,SP
S0513,45c20d94d9171b0bcfab3c955e47d67b,13490,cordeiropolis,SP
S2150,5bc237df65098fe211bb4818f4d26d78,38410,uberlandia,MG
S1603,6a38087bc8ad4f89ff453561005f6dea,75123,anapolis,GO
S2268,4e5725ba188db8252977a4f0227bd462,14092,ribeirao preto,SP
S1652,e4f121bf6ef8b9a1d4d3e65dd0473fab,15085,sao jose do rio preto,SP
S1399,eebb3372362aa9a46975164bed19a7e7,4578,sao paulo,SP
S1643,2ec6e37d992a95eaddb3369dcbcc76d9,91310,porto alegre,RS
S0765,f84a00e60c73a49e7e851c9bdca3a5bb,20756,rio de janeiro,RJ
S0172,e5a38146df062edaf55c38afa99e42dc,1233,sao paulo,SP
S1302,80cfd480be3eb6d6267139f5cb793555,8223,sao paulo,SP
S1987,62c50c1af4dfdc4149d25c5222043d39,4782,sao paulo,SP
S0840,4de6e4ba574aa9dfdc824bc44dc47fdd,83402,colombo,PR
S1013,6548c2550b6e2d8f18053216e1c7b6f3,9920,diadema,SP
S0246,f45122a9ab94eb4f3f8953578bc0c560,13419,piracicaba,SP
S1063,7901646fdd36a55f564ffaf2dbccaaf7,20021,rio de janeiro,RJ
S1560,6481e96574816ead57975da2c0f6d80d,18072,sorocaba,SP
S2922,e8dba4d70f7f2b20e775d09cae01142d,13456,santa barbara d oeste,SP
S2172,13e85aac53340018b40c2af68001b7e0,13920,pedreira,SP
S2001,b6dc74ed30f124f95227bed4e43a3bed,86702,arapongas,PR
S0612,48436dade18ac8b2bce089ec2a041202,27277,volta redonda,SP
S1403,f5f2ab9bdb6b30c14c61be68c5ed37da,13660,porto ferreira,SP
S2118,8ed8ea9a57c862f2c18c2fe41f601d56,89030,blumenau,SC
S0965,c76d418370990614e89e956c7a7567d9,6787,taboao da serra,SP
S2564,ceb7b4fb9401cd378de7886317ad1b47,22790,04482255,RJ
S2249,ea846a0e7ad98a741783e886d89dfa44,16072,aracatuba,SP
S0464,2c54051840f19eca309a5423cf22df36,81830,curitiba,PR
S3058,ee27a8f15b1dded4d213a468ba4eb391,74210,goiania,GO
S2482,69b5eaa096c3f9d1e5c398c597f567d6,16200,birigui,SP
S2450,5b92bfa4120daa27c574daa2e386c693,18070,sorocaba,SP
S1241,1554a68530182680ad5c8b042c3ab563,37580,monte siao,MG
S1086,fc38b5dceee1a730fad8853453437fbd,13073,campinas,SP
S0767,152ee17e4c8aaf53dac99f3462e4999b,89248,garuva,SC
S2674,fac35d150712afb921ec59ac5f39bb11,38650,bonfinopolis de minas,MG
S2503,04aa0a1c5ce6b222003403a3e11c3cc0,13150,cosmopolis,SP
S0663,ede0c03645598cdfc63ca8237acbe73d,14092,ribeirao preto,SP
S0420,1e47defeeadeca0e9a18fa5a9311e735,15800,catanduva,SP
S2929,a7b7354cc588f7566a848bcbb1ce3d96,1215,sao paulo,SP
S2552,ef0ace09169ac090589d85746e3e036f,24451,sao goncalo,RJ
S1584,a7dc4098e4da6e41b426269d12ae7e91,4386,sao paulo,SP
S1994,918717417d88a9f9ae9735567e6c7682,5547,sao paulo,SP
S1310,26f6b7ab07be3e9e69ce82a6552efc19,21070,rio de janeiro,RJ
S1370,cad9969167c09b48ae6f1d123f7fa68d,37706,pocos de caldas,MG
S2611,7c4adcc13272c0e26fa23aac642adb7b,24725,sao goncalo,RJ
S1463,f19516b9ff26bfeb091b30108db4ddbd,13160,artur nogueira,SP
S1897,ed8cb7b190ceb6067227478e48cf8dde,11015,santos,SP
S2858,97e50a621f8e801f4baf69e08687c192,4209,sao paulo,SP
S1518,562f8cfc51f265411f487d07e9c40e7f,30575,belo horizonte,MG
S1072,a21c11ec5c3f03e7cc9f9203bff9e1c6,6513,santana de parnaiba,SP
S0530,97e4a63591ca439a2b8b7efd20e6e19e,20520,rio de janeiro,RJ
S1839,07017df32dc5f2f1d2801e579548d620,58030,joao pessoa,PB
S0196,52092ddbd3a58c450a4459bf051b2287,17300,dois corregos,SP
S2842,1a8e2d9c38b84a9702ac7922924b0573,89245,araquari,SC
S0197,f1198c871e0171278b63f40d112caeec,1220,sao paulo,SP
S2314,87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS
S0793,a0e19590a0923cdd0614ea9427713ced,83075,sao jose dos pinhais,PR
S2662,289cdb325fb7e7f891c38608bf9e0962,31570,belo horizonte,SP
S1901,11305281b50fff20ae8bb473f8e11876,36500,uba,MG
S1248,723a46b89fd5c3ed78ccdf039e33ac63,93310,"novo hamburgo, rio grande do sul, brasil",RS
S2723,d9b00a97818674c7f8d8b1ef0e689679,84035,ponta grossa,PR
S0606,9d681c7e12db302cb261e721040dde65,80330,curitiba,PR
S2578,c7bb64409aa480bb7d0335faaaf3d242,89218,joinville,SC
S1164,bb7ad8a45c027be8ab075b8e465f8ca0,88056,floranopolis,SC
S2419,8a207b6080964f3c1fc9d35bd6096ba4,15155,jaci,SP
S0011,fa1c13f2614d7b5c4749cbc52fecda94,13170,sumare,SP
S1935,bf100ecb7997df312b285358fb32f92c,83070,sao jose dos pinhais,PR
S2121,3504c0cb71d7fa48d967e0e4c94d59d9,9350,maua,SP
S1847,164a5a8794e6d42e14f55e447b12a3bc,85980,guaira,PR
S0031,de09d00cfc265b8804c7df34075a68fa,2118,sao paulo,SP
S2052,638cba8be1fb599bbb76fd6948351eb3,12242,sao jose dos campos,SP
S1532,2f73e04d12cdf0c945ded66bb3fcf6c7,29313,cachoeiro de itapemirim,ES
S2153,fbc14c0cf93505ef89f64665ffa4a7b5,14150,serrana,SP
S1559,c3ee2331a724e6fc02c4b698b57a73f3,5108,sao paulo,SP
S1303,e9874ae10b2d60d43917b6bbfa13a599,86604,rolandia,PR
S1456,df47da4ae86fa4db890d05aaf24e21d8,4360,sao paulo,SP
S0710,ddd51ae8cda92f3995a51fc0f0f3eec7,23062,rio de janeiro,RJ
S2193,e644cbadf7eeb30d0d29f335ce7d52ec,3029,sao paulo,SP
S2250,2bdb95a56a36ebbc6640337ac5eac174,4054,sao paulo,SP
S2278,34d1ca11b242c0fee2c834ae8d788566,36415,congonhas,MG
S1433,324583d68897f5ddbaf38f6248322176,15046,sao jose do rio preto,SP
S1942,96493fab2fbb13a14d0c0e8772eef5c3,5537,sao paulo,SP
S1408,d4ffeb15b67e81ff9af2b4252d99fb7e,12943,atibaia,SP
S2677,b5d034ac251546e25afe9067f05c1539,6852,itapecerica da serra,SP
S0305,8a1ff5c35f6595a73fef4c7b96e4908a,83091,sao  jose dos pinhais,PR
S0252,a150c540f572d0fb53992264bc5c10b5,18035,sorocaba,SP
S2427,7c1fea10b5b006671d608b1d7c446ec4,18550,boituva,SP
S1624,b6e1504972665f739dec4facb9943775,13405,piracicaba,SP
S0583,f76a3b1349b6df1ee875d1f3fa4340f0,3275,sao paulo,SP
S2520,99eaacc9e6046db1c82b163c5f84869f,14400,franca,SP
S1511,8603f0038fe0e52fedd3382d266723de,88495,garopaba,SC
S0786,d98eec89afa3380e14463da2aabaea72,90010,porto alegre,RS
S0705,ab75b89cc49c9ab3160d0c91565a442a,17604,tupa,SP
S2690,08084d990eb3f53af056ccbc1730c8a7,3612,sao paulo,SP
S1636,d85efbc8eff2b7adf524e2820569adc8,5268,sao paulo,SP
S0048,23613d49c3ac2bd302259e55c06c050c,13660,porto ferreira,SP
S2054,87d3c3aeb3ead335511b3ce315eb341e,3059,sao paulo,SP
S2989,93b9a99027bd8bd6af682aff18dd19bf,7600,mairipora,SP
S2958,0bf0150d5b9d60d9cd2906003332f085,1547,sao paulo,SP
S0103,7ecef8194babfec876ca720714327841,13041,campinas,SP
S2457,87b4428a334b8f676fd9a7f3bf544fb5,16480,guaimbe,SP
S1230,30829ded4523ab9224b93bc49a62c95f,95360,parai,RS
S2056,dcb7367a92f5ffb89f1e2152ed260285,17700,osvaldo cruz,SP
S0739,513a54369b6a8a6602fcb0e129c6d78d,9862,sao bernardo do campo,SP
S0826,5075aaa8404020ae6aa8bf4792099b41,37706,pocos de caldas,MG
S3064,d354c38a7182125a748cb10474fe963b,28495,aperibe,RJ
S1817,4be9ae93c4fc0f41713d71a4194ee1b3,35500,divinopolis,MG
S2953,e0487761face83d64fcada2408959a36,1021,sao paulo,SP
S0869,9996ae921c50e8dff411ac69c0b4bb8b,17605,tupa,SP
S1067,c3cfdc648177fdbbbb35635a37472c53,80610,curitiba,PR
S0044,c8cc60ffd415254af5d9b9f34f32c369,18053,sorocaba,SP
S1966,1ce3ae5a399804d1a87e706f8a813c3e,88715,jaguaruna,SC
S0618,5f26c1408a65b42a7224cd463bdf3292,86707,arapongas,PR
S0243,e59e575a175fadcadf8479e191770425,26210,nova iguacu,RJ
S2852,2138ccb85b11a4ec1e37afbd1c8eda1f,8250,sao paulo,SP
S2778,83d458c0d6d4f94295d63f091460bd60,29101,vila velha,SP
S1361,ef30892870c278497523264be1be2241,14801,araraquara,SP
S2477,d5b9a084373da994a6e37f732169a853,9182,santo andre,SP
S1659,e9c2dc0dd4ac38448289be644ac94f42,89210,joinville,SC
S1642,fe87f472055fbcf1d7e691c00b1560dc,13085,campinas,SP
S2911,5a32c398a06c345440bf2a683b017ad3,21070,rio de janeiro,RJ
S0603,f46490624488d3ff7ce78613913a7711,7194,guarulhos,SP
S1541,4d0041cdbe51b4617d95c70b19decc74,36052,juiz de fora,MG
S2200,db46ca7bce82b11f7e247539271fc390,23080,rio de janeiro,RJ
S0088,ad420dd0c4f92f8af951ac24b86d0cf5,38230,fronteira,MG
S1231,e8b4225284fbb02d16f200513f1f395d,14960,novo horizonte,SP
S2559,f61c63d13f7cd800549d5acdd390ae72,18185,pilar do sul,SP
S1630,054694fa03fe82cec4b7551487331d74,15840,itajobi,SP
S0050,dc50afafdfa325eadc890c7fa42a8f4e,87050,maringa,PR
S2776,376d67b61dce0c990155286e7ae486a4,4815,sao paulo,SP
S2068,7994b065a7ffb14e71c6312cf87b9de2,29142,cariacica / es,ES
S1855,a9415cf907dfa12f9ed18693244f5329,36320,prados,MG
S1450,b7d5b4b87af9d42b601865d3f3810bff,88020,florianopolis,SC
S1520,7315baebc0572ff220d226283dc66728,13560,sao carlos,SP
S2923,4125d9385a25e82d2f72d3a0fd55bc3f,11065,santos,SP
S2879,c8b0e2b0a7095e5d8219575d5e7e1181,8598,itaquaquecetuba,SP
S0117,38102b031c2a15e54623d711bfc753d3,62170,mucambo,CE
S0568,160e4f13fd3a64b1b86807be88b5ffb0,83409,colombo,PR
S0128,8ccf3cf69651cc1d8a02c8bfaf3b8568,13504,rio claro,SP
S0370,391fc6631aebcf3004804e51b40bcf1e,14940,ibitinga,SP
S2702,33cbbec1e7e1044aaf11d152172c776f,95705,bento goncalves,RS
S2058,da03c298e3999e9d828591fc2179d109,4041,sao paulo,SP
S0940,49383af7ab774e4e8f3000f49c83dc4b,12080,taubate,SP
S1778,8a2d12a90e92f012ce5226fc6592b653,81210,curitiba,PR
S0001,52956b80ae65fda598f06f6b9943e7a9,87050,maringa,PR
S0883,762ed976527cddf02787edba70fffa2a,86026,londrina,PR
S2959,7994081388d55b9cf976c050653dd359,1244,sao paulo,SP
S2136,585175ec331ea177fa47199e39a6170a,39400,montes claros,MG
S0171,e59aa562b9f8076dd550fcddf0e73491,82810,curitiba,PR
S0758,e84ad2127668df3aafc6b73531a0beb8,4613,sao paulo,SP
S2211,1a6245add4353f18ed55138808906979,9694,sao bernardo do campo,SP
S0209,e9779976487b77c6d4ac45f75ec7afe9,11701,praia grande,SP
S0203,6b90f847357d8981edd79a1eb1bf0acb,7152,guarulhos,SP
S1803,48328ec9a579151d9cc6a86d4a59336c,92310,canoas,RS
S2432,73a63f72308aa20a46f4b1632018f196,82510,curitiba,PR
S0221,f62d7bb4a613ec758a03342d46b580b2,36570,vicosa,MG
S2900,252e76235acb79183cfca6e34f13337d,13090,campinas,SP
S0059,7c5b05cbdb5542049f38d90d7815b97d,5201,sao paulo,SP
S2463,db4350fd57ae30082dec7acbaacc17f9,3126,sao paulo,SP
S0931,845e8036c3f7bf62099352f5ed910240,21041,rio de janeiro,RJ
S2498,712efd3b68f9686dc856b84abd0f21ae,82130,curitiba,PR
S0764,3364a91ec4d56c98e44174de954b94f6,76804,porto velho,RO
S0380,b00af24704019bd2e1b335e70ad11f7c,40130,salvador,BA
S1844,4324dd16853115efb0fd9d0d131ba6f4,13720,sao jose do rio pardo,SP
S0889,0a198e95d32b1be2da9424c962a6ebfa,32260,contagem,MG
S1394,d1a1b40ec554c593a1a99366746289dd,85501,pato branco,PR
S2840,55a5b51f93f2b70ea513f5a047b0262a,36301,sao joao del rei,MG
S0493,6426d21aca402a131fc0a5d0960a3c90,14091,ribeirao preto,SP
S1713,8a432f4e5b471f8da497d7dc517666e2,19042,presidente prudente,SP
S2626,da3fede3469bf49b7293ce3fc45b294d,8743,mogi das cruzes,SP
S0709,c092292535a57dacd95a8765f5518f87,26600,paracambi,RJ
S2376,20a8b0dc55da94fe74d112082427c84f,13312,itu,SP
S2614,bfd27a966d91cfaafdb25d076585f0da,13930,serra negra,SP
S1178,fadb07c842a2aef5d5a676b85f220e71,15052,sao jose do rio preto,SP
S0122,6b15924333bd1a741595fe981ea04822,9541,sao caetano do sul,SP
S2647,1c83418358f249c9d6affa52d579db0e,1420,sao paulo,SP
S0418,04e38a233f726ef161074ab1c9b0399a,1239,sao paulo,SP
S0828,1b4b28463457a256e9a784ebe2a8f630,13418,piracicaba,SP
S0865,db7ed69a53aa9fb1c01930ba54a88bbe,13820,jaguariuna,SP
S0325,f664f98bfda2eaf266a23ff144e7a872,4001,sao paulo,SP
S0867,7ade73f1b9b4e965f9009a4c3a7e2c15,17051,bauru,SP
S2275,a369d693961cb93b61ca2cc518872a85,15081,sao jose do rio preto,SP
S1004,fb8904a8ea99f8831b64ce27db2c1765,9550,sao caetano do sul,SP
S0823,2ef086a599b597572aca4433b7ed6b3d,89256,jaragua do sul,SC
S1710,134285d1f41da5c13a756ee8142c8a4e,2523,sao paulo,SP
S0053,9ed65337433adfbedefd23dd76eaa494,5462,sao paulo,SP
S2117,aec99834ab5d38ead22766ada8497e87,83411,colombo,PR
S2630,b8578d2d823bd8e251f6fdd02b40902d,89069,blumenau,SC
S2572,d9d43faf741ceaa8da52fdbb81d9e0e3,36010,juiz de fora,SP
S2594,964ff64dc05b13811c6d0f41e0aa5f6b,4154,sao paulo,SP
S1889,96e5dc09087bad639b4ee193104ec2e5,28660,bom jardim,RJ
S1185,24c1de8d9551c0b4fbc53317d53efda8,58385,serra redonda,PB
S1657,0336182e1b3e92f029d5354832045fdf,14940,ibitinga,SP
S1881,c03121937e54a93fcc1825c3098bbb6e,82800,curitiba,PR
S1594,b87a7ea0c30fad2dd6781b74a0064859,4133,sao paulo,SP
S1617,84c945f15571830c1a91a33978e94009,2851,sao paulo,SP
S0499,2d378dbb39815785238c0139c7647fb7,89240,sao francisco do sul,SC
S0289,0b0ddbc7b9d9584f442c7ac92b0ff6c9,7052,guarulhos,SP
S0444,51209b446b2073894bdc0face6c73ffc,29104,vila velha,ES
S1886,5996cddab893a4652a15592fb58ab8db,19010,presidente prudente,SP
S0501,aa8af66c623d7d544dfe4bb85b5ebe3b,32672,betim,MG
S2067,1690cada046eb7e92c12f98b1f8a8167,1303,sao paulo,SP
S1514,385799a1cddbd26dfeb9157356a42282,4676,sao paulo,SP
S2850,42b729f859728f5079499127a9c2ef37,3910,sao paulo,SP
S2541,556a6409838156ea299c9d1f9e2dde43,81200,curitiba,PR
S0427,179d859f51292aac5c10806a356f7af9,9411,ribeirao pires,SP
S1229,934ed5cd1b9c1c7382d0a94a94b9e639,81070,curitiba,PR
S2232,be3b4b0f050a6aa1b2d901c4b77e979f,84430,imbituva,PR
S0532,6806dad1da97bfb5a9038eac6881f706,83280,guaratuba,PR
S2587,94231344608e603693b0a8891143f65d,91520,porto alegre,SP
S1475,446cc09cdbb130904da114e807dbec40,5615,sao paulo,SP
S0643,47efca563408aae19bb7206c2d969ea9,64033,teresina,PI
S1939,00ab3eff1b5192e5f1a63bcecfee11c8,4164,sao paulo,SP
S1392,71271995e85f5b8530be99ed54a91b89,91360,porto alegre,RS
S1634,a435b009cd956ea60748b5cfbddf2e24,14406,franca,SP
S2673,11938fcc75f6902fea1d0a6f72b54a57,89900,sao miguel d'oeste,SC
S0622,9b76ad3d04236f76bc71c59470305e13,18550,boituva,SP
S1759,d7ab82074b5f1dfba46db123df101bff,12941,atibaia,SP
S2089,9c0e69c7bf2619675bbadf47b43f655a,12230,sao jose dos campos,SP
S0456,94d76e96eedd976258cd3278ce56d5f2,18132,sao roque,SP
S1842,52f976b17ea7f2f087f56dcc419328f6,86820,california,PR
S0415,4e326052e5dbba8adcd512f3450a307e,8020,sao paulo,SP
S1564,3586b8580d9c917874e053a1bb37b5ff,14802,araraquara,SP
S0247,6edacfd9f9074789dad6d62ba7950b9c,7135,guarulhos,SP
S0502,52831e5990d0771cb4951d6f12928167,17600,tupa,SP
S2002,9e7c5f4d7770eab65738cca38f9efccf,2562,sao paulo,SP
S1334,4677a5437afda5fa7140b927b07be1cc,84920,japira,PR
S0398,3e8bd881d92466e63ba9e3e809cd3c50,20751,rio de janeiro,RJ
S1879,4a1917ef994878940e1fb03eeb787ad7,70610,brasilia,DF
S1563,334cab711dee080b079fa5779b584783,9190,santo andre,SP
S2671,9dd59e43f0c9f0553244e8f9c2fb247e,85851,foz do iguacu,PR
S0648,ccf8813e5a7d6c84d865cd38bfc2b130,12080,taubate,SP
S2951,8d956fec2e4337affcb520f56fd8cbfd,9780,sao bernardo do campo,SP
S2724,e5a3438891c0bfdb9394643f95273d8e,13483,limeira,SP
S0829,f9f68daa2af419d38f745478bcb3da1a,13180,sumare,SP
S2490,138dbe45fc62f1e244378131a6801526,2215,sao paulo,SP
S1090,5058e8c1e82653974541e83690655b4a,8583,itaquaquecetuba,SP
S1571,cd2169d9f31ff6fbb9ca3373b0c9e354,28633,nova friburgo,RJ
S0884,15aec03fe4cf30dfa574cf550f5ff5ff,21862,rio de janeiro,RJ
