,customer_unique_id,Number of Reviews,Average Review Ratings,satprediction
755,C00784,1,5.0, Satisfied
756,C00785,1,1.0,Unsatisfied
757,C00786,4,3.5, Satisfied
758,C00787,1,5.0, Satisfied
759,C00788,1,5.0, Satisfied
760,C00789,1,1.0,Unsatisfied
761,C00790,1,5.0, Satisfied
762,C00792,1,4.0, Satisfied
763,C00793,1,5.0, Satisfied
764,C00794,1,5.0, Satisfied
765,C00795,2,4.0, Satisfied
766,C00796,1,1.0,Unsatisfied
767,C00797,7,5.0, Satisfied
768,C00798,1,1.0,Unsatisfied
769,C00799,3,1.0,Unsatisfied
770,C00800,3,5.0, Satisfied
771,C00801,1,4.0, Satisfied
772,C00802,1,4.0, Satisfied
773,C00803,1,5.0, Satisfied
774,C00804,1,4.0, Satisfied
775,C00805,1,5.0, Satisfied
776,C00806,1,5.0, Satisfied
777,C00807,1,5.0, Satisfied
778,C00808,6,5.0, Satisfied
779,C00809,1,5.0, Satisfied
780,C00810,1,1.0,Unsatisfied
781,C00812,4,5.0, Satisfied
782,C00813,1,5.0, Satisfied
783,C00814,1,5.0, Satisfied
784,C00815,1,5.0, Satisfied
785,C00816,1,5.0, Satisfied
786,C00817,1,5.0, Satisfied
787,C00818,1,5.0, Satisfied
788,C00819,1,5.0, Satisfied
789,C00820,1,5.0, Satisfied
790,C00821,3,5.0, Satisfied
791,C00822,1,5.0, Satisfied
792,C00823,1,1.0,Unsatisfied
793,C00824,1,1.0,Unsatisfied
794,C00825,1,3.0,Unsatisfied
795,C00826,1,5.0, Satisfied
796,C00827,1,3.0,Unsatisfied
797,C00828,1,5.0, Satisfied
798,C00829,1,1.0,Unsatisfied
799,C00830,1,5.0, Satisfied
800,C00831,1,5.0, Satisfied
801,C00832,1,4.0, Satisfied
802,C00833,1,1.0,Unsatisfied
803,C00834,1,1.0,Unsatisfied
804,C00835,1,5.0, Satisfied
805,C00836,1,5.0, Satisfied
806,C00837,1,4.0, Satisfied
807,C00838,1,3.0,Unsatisfied
808,C00839,1,5.0, Satisfied
809,C00840,1,5.0, Satisfied
810,C00841,1,4.0, Satisfied
811,C00842,1,5.0, Satisfied
812,C00843,1,2.0,Unsatisfied
813,C00844,1,3.0,Unsatisfied
814,C00845,1,5.0, Satisfied
815,C00846,1,5.0, Satisfied
816,C00847,1,4.0, Satisfied
817,C00848,1,4.0, Satisfied
818,C00849,1,5.0, Satisfied
819,C00850,1,5.0, Satisfied
820,C00851,1,4.0, Satisfied
821,C00852,1,5.0, Satisfied
822,C00853,1,1.0,Unsatisfied
823,C00854,1,5.0, Satisfied
824,C00855,1,1.0,Unsatisfied
825,C00856,1,5.0, Satisfied
826,C00857,1,5.0, Satisfied
827,C00858,1,5.0, Satisfied
828,C00859,1,4.0, Satisfied
829,C00860,1,5.0, Satisfied
830,C00861,2,1.0,Unsatisfied
831,C00862,1,5.0, Satisfied
832,C00863,1,1.0,Unsatisfied
833,C00864,1,5.0, Satisfied
834,C00865,1,5.0, Satisfied
835,C00866,1,5.0, Satisfied
836,C00867,1,5.0, Satisfied
837,C00868,1,3.0,Unsatisfied
838,C00869,4,4.0, Satisfied
839,C00870,1,5.0, Satisfied
840,C00871,1,5.0, Satisfied
841,C00872,1,5.0, Satisfied
842,C00873,1,4.0, Satisfied
843,C00874,6,5.0, Satisfied
844,C00875,2,5.0, Satisfied
845,C00876,1,1.0,Unsatisfied
846,C00877,1,5.0, Satisfied
847,C00878,3,3.0,Unsatisfied
848,C00879,1,5.0, Satisfied
849,C00880,1,4.0, Satisfied
850,C00881,1,3.0,Unsatisfied
851,C00882,1,4.0, Satisfied
852,C00883,1,5.0, Satisfied
853,C00884,1,5.0, Satisfied
854,C00885,1,5.0, Satisfied
855,C00886,1,5.0, Satisfied
856,C00887,3,3.6666666666666665, Satisfied
857,C00888,2,4.0, Satisfied
858,C00889,2,1.0,Unsatisfied
859,C00890,1,3.0,Unsatisfied
860,C00891,4,5.0, Satisfied
861,C00892,1,5.0, Satisfied
862,C00893,1,5.0, Satisfied
863,C00894,2,4.0, Satisfied
864,C00895,2,4.0, Satisfied
865,C00896,1,2.0,Unsatisfied
866,C00897,1,5.0, Satisfied
867,C00898,2,1.0,Unsatisfied
868,C00899,1,1.0,Unsatisfied
869,C00900,2,5.0, Satisfied
870,C00901,2,4.5, Satisfied
871,C00902,2,5.0, Satisfied
872,C00903,3,4.0, Satisfied
873,C00904,1,5.0, Satisfied
874,C00905,1,5.0, Satisfied
875,C00906,1,4.0, Satisfied
876,C00907,1,1.0,Unsatisfied
877,C00908,1,4.0, Satisfied
878,C00909,3,5.0, Satisfied
879,C00910,1,5.0, Satisfied
880,C00911,1,5.0, Satisfied
881,C00912,1,4.0, Satisfied
882,C00913,1,5.0, Satisfied
883,C00914,1,3.0,Unsatisfied
884,C00915,1,5.0, Satisfied
885,C00916,1,1.0,Unsatisfied
886,C00917,3,4.0, Satisfied
887,C00918,1,5.0, Satisfied
888,C00919,1,4.0, Satisfied
889,C00920,5,5.0, Satisfied
890,C00921,1,5.0, Satisfied
891,C00922,1,4.0, Satisfied
892,C00923,1,4.0, Satisfied
893,C00924,1,5.0, Satisfied
894,C00925,1,4.0, Satisfied
895,C00926,1,3.0,Unsatisfied
896,C00927,1,5.0, Satisfied
897,C00928,1,4.0, Satisfied
898,C00929,2,1.0,Unsatisfied
899,C00930,1,5.0, Satisfied
900,C00931,1,5.0, Satisfied
901,C00933,2,5.0, Satisfied
902,C00934,1,5.0, Satisfied
903,C00935,1,1.0,Unsatisfied
904,C00936,1,5.0, Satisfied
905,C00937,6,5.0, Satisfied
906,C00938,1,3.0,Unsatisfied
907,C00939,1,5.0, Satisfied
908,C00940,1,5.0, Satisfied
909,C00941,1,5.0, Satisfied
910,C00942,1,5.0, Satisfied
911,C00943,1,5.0, Satisfied
912,C00944,1,5.0, Satisfied
913,C00945,1,3.0,Unsatisfied
914,C00946,1,5.0, Satisfied
915,C00947,1,5.0, Satisfied
916,C00948,1,5.0, Satisfied
917,C00949,1,5.0, Satisfied
918,C00950,1,5.0, Satisfied
919,C00951,1,1.0,Unsatisfied
920,C00952,1,4.0, Satisfied
921,C00953,1,4.0, Satisfied
922,C00954,1,3.0,Unsatisfied
923,C00955,2,5.0, Satisfied
924,C00956,1,5.0, Satisfied
925,C00957,1,5.0, Satisfied
926,C00958,1,3.0,Unsatisfied
927,C00959,5,5.0, Satisfied
928,C00960,1,5.0, Satisfied
929,C00961,1,5.0, Satisfied
930,C00962,1,4.0, Satisfied
931,C00963,4,4.0, Satisfied
932,C00964,2,5.0, Satisfied
933,C00965,1,5.0, Satisfied
934,C00966,1,4.0, Satisfied
935,C00967,1,1.0,Unsatisfied
936,C00969,2,5.0, Satisfied
937,C00970,1,5.0, Satisfied
938,C00971,1,4.0, Satisfied
939,C00972,1,5.0, Satisfied
940,C00973,1,1.0,Unsatisfied
941,C00974,1,4.0, Satisfied
942,C00975,1,3.0,Unsatisfied
943,C00976,1,4.0, Satisfied
944,C00977,1,5.0, Satisfied
945,C00979,1,4.0, Satisfied
946,C00981,1,3.0,Unsatisfied
947,C00982,1,5.0, Satisfied
948,C00983,1,5.0, Satisfied
949,C00984,1,5.0, Satisfied
950,C00985,1,5.0, Satisfied
951,C00986,1,5.0, Satisfied
952,C00987,1,5.0, Satisfied
953,C00988,1,5.0, Satisfied
954,C00989,1,5.0, Satisfied
955,C00990,1,1.0,Unsatisfied
956,C00991,1,2.0,Unsatisfied
957,C00992,1,5.0, Satisfied
958,C00993,1,4.0, Satisfied
959,C00994,1,1.0,Unsatisfied
960,C00995,1,3.0,Unsatisfied
961,C00996,1,4.0, Satisfied
962,C00997,1,5.0, Satisfied
963,C00998,1,4.0, Satisfied
964,C00999,1,5.0, Satisfied
965,C01000,1,5.0, Satisfied
966,C01001,2,1.0,Unsatisfied
967,C01002,1,5.0, Satisfied
968,C01003,1,1.0,Unsatisfied
969,C01004,1,4.0, Satisfied
970,C01005,1,4.0, Satisfied
971,C01006,1,5.0, Satisfied
972,C01007,1,5.0, Satisfied
973,C01008,2,5.0, Satisfied
974,C01009,1,5.0, Satisfied
975,C01010,1,4.0, Satisfied
976,C01011,1,3.0,Unsatisfied
977,C01012,3,5.0, Satisfied
978,C01013,1,5.0, Satisfied
979,C01014,1,5.0, Satisfied
980,C01015,1,5.0, Satisfied
981,C01016,1,5.0, Satisfied
982,C01017,1,3.0,Unsatisfied
983,C01019,1,5.0, Satisfied
984,C01021,1,5.0, Satisfied
985,C01022,1,5.0, Satisfied
986,C01023,1,5.0, Satisfied
987,C01024,1,1.0,Unsatisfied
988,C01025,7,5.0, Satisfied
989,C01026,1,5.0, Satisfied
990,C01027,1,5.0, Satisfied
991,C01028,1,4.0, Satisfied
992,C01029,1,1.0,Unsatisfied
993,C01030,1,3.0,Unsatisfied
994,C01031,1,5.0, Satisfied
995,C01032,1,5.0, Satisfied
996,C01033,1,5.0, Satisfied
997,C01034,1,5.0, Satisfied
998,C01035,1,3.0,Unsatisfied
999,C01036,1,3.0,Unsatisfied
1000,C01037,1,5.0, Satisfied
1001,C01038,1,5.0, Satisfied
1002,C01039,1,5.0, Satisfied
1003,C01040,1,5.0, Satisfied
1004,C01041,2,5.0, Satisfied
1005,C01042,1,5.0, Satisfied
1006,C01043,1,4.0, Satisfied
1007,C01044,1,5.0, Satisfied
1008,C01045,1,4.0, Satisfied
1009,C01046,1,5.0, Satisfied
1010,C01047,1,5.0, Satisfied
1011,C01048,1,5.0, Satisfied
1012,C01049,1,1.0,Unsatisfied
1013,C01050,1,5.0, Satisfied
1014,C01051,1,5.0, Satisfied
1015,C01052,1,5.0, Satisfied
1016,C01053,1,1.0,Unsatisfied
1017,C01054,1,5.0, Satisfied
1018,C01055,1,1.0,Unsatisfied
1019,C01056,1,4.0, Satisfied
1020,C01057,1,5.0, Satisfied
1021,C01059,1,4.0, Satisfied
1022,C01060,4,1.0,Unsatisfied
1023,C01061,1,5.0, Satisfied
1024,C01062,1,5.0, Satisfied
1025,C01063,1,5.0, Satisfied
1026,C01064,2,5.0, Satisfied
1027,C01066,2,3.0,Unsatisfied
1028,C01067,1,1.0,Unsatisfied
1029,C01068,1,5.0, Satisfied
1030,C01069,1,5.0, Satisfied
1031,C01070,1,5.0, Satisfied
1032,C01071,1,5.0, Satisfied
1033,C01072,2,5.0, Satisfied
1034,C01073,1,5.0, Satisfied
1035,C01074,1,1.0,Unsatisfied
1036,C01075,1,4.0, Satisfied
1037,C01076,1,5.0, Satisfied
1038,C01077,1,5.0, Satisfied
1039,C01078,1,5.0, Satisfied
1040,C01079,2,5.0, Satisfied
1041,C01080,2,5.0, Satisfied
1042,C01081,1,5.0, Satisfied
1043,C01082,1,5.0, Satisfied
1044,C01083,3,5.0, Satisfied
1045,C01084,2,5.0, Satisfied
1046,C01085,1,4.0, Satisfied
1047,C01086,1,5.0, Satisfied
1048,C01087,1,5.0, Satisfied
1049,C01088,1,5.0, Satisfied
1050,C01089,1,1.0,Unsatisfied
1051,C01091,1,5.0, Satisfied
1052,C01092,1,5.0, Satisfied
1053,C01094,1,5.0, Satisfied
1054,C01095,2,5.0, Satisfied
1055,C01096,2,5.0, Satisfied
1056,C01097,1,3.0,Unsatisfied
1057,C01098,1,4.0, Satisfied
1058,C01099,2,5.0, Satisfied
1059,C01100,1,3.0,Unsatisfied
1060,C01101,1,4.0, Satisfied
1061,C01102,4,5.0, Satisfied
1062,C01103,2,5.0, Satisfied
1063,C01104,1,5.0, Satisfied
1064,C01105,1,3.0,Unsatisfied
1065,C01106,1,4.0, Satisfied
1066,C01107,1,5.0, Satisfied
1067,C01108,2,3.0,Unsatisfied
1068,C01109,1,5.0, Satisfied
1069,C01110,1,5.0, Satisfied
1070,C01111,1,1.0,Unsatisfied
1071,C01112,1,4.0, Satisfied
1072,C01113,1,5.0, Satisfied
1073,C01114,1,5.0, Satisfied
1074,C01115,1,1.0,Unsatisfied
1075,C01116,2,1.0,Unsatisfied
1076,C01117,1,5.0, Satisfied
1077,C01118,1,4.0, Satisfied
1078,C01119,1,5.0, Satisfied
1079,C01120,1,2.0,Unsatisfied
1080,C01121,2,1.0,Unsatisfied
1081,C01122,1,5.0, Satisfied
1082,C01123,2,5.0, Satisfied
1083,C01124,1,4.0, Satisfied
1084,C01125,1,4.0, Satisfied
1085,C01126,1,5.0, Satisfied
1086,C01127,1,5.0, Satisfied
1087,C01128,1,5.0, Satisfied
1088,C01129,1,5.0, Satisfied
1089,C01130,1,5.0, Satisfied
1090,C01131,1,5.0, Satisfied
1091,C01132,1,5.0, Satisfied
1092,C01133,1,5.0, Satisfied
1093,C01134,1,5.0, Satisfied
1094,C01135,2,2.0,Unsatisfied
1095,C01136,4,4.0, Satisfied
1096,C01137,1,4.0, Satisfied
1097,C01138,1,5.0, Satisfied
1098,C01139,1,5.0, Satisfied
1099,C01140,1,5.0, Satisfied
1100,C01141,2,4.0, Satisfied
1101,C01142,1,5.0, Satisfied
1102,C01143,1,5.0, Satisfied
1103,C01144,1,5.0, Satisfied
1104,C01145,1,5.0, Satisfied
1105,C01146,1,2.0,Unsatisfied
1106,C01147,5,5.0, Satisfied
1107,C01148,1,5.0, Satisfied
1108,C01149,6,4.0, Satisfied
1109,C01151,1,5.0, Satisfied
1110,C01152,1,4.0, Satisfied
1111,C01153,2,5.0, Satisfied
1112,C01154,1,5.0, Satisfied
1113,C01155,1,1.0,Unsatisfied
1114,C01156,1,5.0, Satisfied
1115,C01157,1,4.0, Satisfied
1116,C01158,1,5.0, Satisfied
1117,C01159,1,5.0, Satisfied
1118,C01160,1,5.0, Satisfied
1119,C01161,1,5.0, Satisfied
1120,C01162,1,5.0, Satisfied
1121,C01163,1,4.0, Satisfied
1122,C01164,1,5.0, Satisfied
1123,C01165,1,4.0, Satisfied
1124,C01166,1,4.0, Satisfied
1125,C01167,1,5.0, Satisfied
1126,C01168,1,5.0, Satisfied
1127,C01169,1,5.0, Satisfied
1128,C01170,1,5.0, Satisfied
1129,C01171,1,5.0, Satisfied
1130,C01172,1,5.0, Satisfied
1131,C01173,1,5.0, Satisfied
1132,C01175,1,4.0, Satisfied
1133,C01176,1,5.0, Satisfied
1134,C01177,1,4.0, Satisfied
1135,C01178,1,5.0, Satisfied
1136,C01179,1,5.0, Satisfied
1137,C01180,1,5.0, Satisfied
1138,C01181,1,4.0, Satisfied
1139,C01182,2,5.0, Satisfied
1140,C01183,2,5.0, Satisfied
1141,C01184,1,5.0, Satisfied
1142,C01185,1,5.0, Satisfied
1143,C01186,1,1.0,Unsatisfied
1144,C01187,1,4.0, Satisfied
1145,C01188,1,5.0, Satisfied
1146,C01189,1,4.0, Satisfied
1147,C01190,1,4.0, Satisfied
1148,C01192,2,3.0,Unsatisfied
1149,C01193,2,5.0, Satisfied
1150,C01195,1,5.0, Satisfied
1151,C01196,1,5.0, Satisfied
1152,C01197,1,5.0, Satisfied
1153,C01198,1,5.0, Satisfied
1154,C01199,1,5.0, Satisfied
1155,C01200,1,5.0, Satisfied
1156,C01201,1,1.0,Unsatisfied
1157,C01202,1,5.0, Satisfied
1158,C01203,1,5.0, Satisfied
1159,C01204,1,1.0,Unsatisfied
1160,C01205,1,1.0,Unsatisfied
1161,C01206,1,4.0, Satisfied
1162,C01207,1,5.0, Satisfied
1163,C01208,2,5.0, Satisfied
1164,C01209,1,5.0, Satisfied
1165,C01210,1,5.0, Satisfied
1166,C01211,1,5.0, Satisfied
1167,C01212,1,4.0, Satisfied
1168,C01213,1,5.0, Satisfied
1169,C01214,1,5.0, Satisfied
1170,C01215,1,4.0, Satisfied
1171,C01216,1,3.0,Unsatisfied
1172,C01217,1,5.0, Satisfied
1173,C01218,1,5.0, Satisfied
1174,C01219,1,1.0,Unsatisfied
1175,C01220,1,2.0,Unsatisfied
1176,C01221,1,4.0, Satisfied
1177,C01222,1,1.0,Unsatisfied
1178,C01223,1,5.0, Satisfied
1179,C01224,2,3.5, Satisfied
1180,C01225,1,4.0, Satisfied
1181,C01226,1,5.0, Satisfied
1182,C01227,5,1.0,Unsatisfied
1183,C01228,2,1.0,Unsatisfied
1184,C01229,1,5.0, Satisfied
1185,C01230,2,3.0,Unsatisfied
1186,C01231,1,1.0,Unsatisfied
1187,C01232,1,5.0, Satisfied
1188,C01233,1,4.0, Satisfied
1189,C01234,2,5.0, Satisfied
1190,C01235,1,1.0,Unsatisfied
1191,C01236,1,5.0, Satisfied
1192,C01237,2,3.0,Unsatisfied
1193,C01238,1,4.0, Satisfied
1194,C01239,1,5.0, Satisfied
1195,C01240,1,5.0, Satisfied
1196,C01241,1,5.0, Satisfied
1197,C01242,1,4.0, Satisfied
1198,C01243,2,5.0, Satisfied
1199,C01244,1,3.0,Unsatisfied
1200,C01245,1,5.0, Satisfied
1201,C01246,1,5.0, Satisfied
1202,C01247,1,5.0, Satisfied
1203,C01248,2,5.0, Satisfied
1204,C01249,1,5.0, Satisfied
1205,C01250,2,3.0,Unsatisfied
1206,C01251,1,5.0, Satisfied
1207,C01252,1,4.0, Satisfied
1208,C01253,1,4.0, Satisfied
1209,C01254,1,5.0, Satisfied
1210,C01255,1,5.0, Satisfied
1211,C01256,1,4.0, Satisfied
1212,C01257,2,5.0, Satisfied
1213,C01258,1,5.0, Satisfied
1214,C01259,1,5.0, Satisfied
1215,C01260,1,3.0,Unsatisfied
1216,C01261,1,5.0, Satisfied
1217,C01262,1,5.0, Satisfied
1218,C01263,3,1.0,Unsatisfied
1219,C01264,1,5.0, Satisfied
1220,C01265,1,1.0,Unsatisfied
1221,C01266,1,5.0, Satisfied
1222,C01267,1,5.0, Satisfied
1223,C01268,1,5.0, Satisfied
1224,C01269,1,5.0, Satisfied
1225,C01270,1,5.0, Satisfied
1226,C01271,1,5.0, Satisfied
1227,C01272,1,5.0, Satisfied
1228,C01273,1,5.0, Satisfied
1229,C01274,5,5.0, Satisfied
1230,C01275,1,2.0,Unsatisfied
1231,C01276,2,5.0, Satisfied
1232,C01277,1,5.0, Satisfied
1233,C01278,2,1.0,Unsatisfied
1234,C01279,1,1.0,Unsatisfied
1235,C01280,1,4.0, Satisfied
1236,C01281,1,5.0, Satisfied
1237,C01282,1,5.0, Satisfied
1238,C01283,5,5.0, Satisfied
1239,C01284,1,5.0, Satisfied
1240,C01285,1,5.0, Satisfied
1241,C01286,1,5.0, Satisfied
1242,C01287,1,5.0, Satisfied
1243,C01288,2,5.0, Satisfied
1244,C01289,1,5.0, Satisfied
1245,C01290,1,5.0, Satisfied
1246,C01291,1,2.0,Unsatisfied
1247,C01292,1,5.0, Satisfied
1248,C01293,1,5.0, Satisfied
1249,C01294,1,1.0,Unsatisfied
1250,C01295,1,3.0,Unsatisfied
1251,C01296,3,5.0, Satisfied
1252,C01297,1,1.0,Unsatisfied
1253,C01298,1,4.0, Satisfied
1254,C01299,1,5.0, Satisfied
1255,C01300,2,1.0,Unsatisfied
1256,C01301,1,5.0, Satisfied
1257,C01302,1,1.0,Unsatisfied
1258,C01303,1,5.0, Satisfied
1259,C01304,1,5.0, Satisfied
1260,C01305,1,5.0, Satisfied
1261,C01306,1,5.0, Satisfied
1262,C01307,1,4.0, Satisfied
1263,C01308,2,5.0, Satisfied
1264,C01309,1,3.0,Unsatisfied
1265,C01310,1,5.0, Satisfied
1266,C01311,1,5.0, Satisfied
1267,C01312,2,1.0,Unsatisfied
1268,C01313,1,4.0, Satisfied
1269,C01314,1,4.0, Satisfied
1270,C01315,1,1.0,Unsatisfied
1271,C01316,1,5.0, Satisfied
1272,C01317,1,2.0,Unsatisfied
1273,C01318,2,4.0, Satisfied
1274,C01319,1,5.0, Satisfied
1275,C01320,1,3.0,Unsatisfied
1276,C01321,1,3.0,Unsatisfied
1277,C01322,1,5.0, Satisfied
1278,C01323,1,5.0, Satisfied
1279,C01324,1,4.0, Satisfied
1280,C01325,1,5.0, Satisfied
1281,C01326,1,1.0,Unsatisfied
1282,C01327,2,5.0, Satisfied
1283,C01328,1,1.0,Unsatisfied
1284,C01329,3,1.0,Unsatisfied
1285,C01330,1,3.0,Unsatisfied
1286,C01331,1,4.0, Satisfied
1287,C01332,1,1.0,Unsatisfied
1288,C01333,1,4.0, Satisfied
1289,C01334,2,5.0, Satisfied
1290,C01335,1,4.0, Satisfied
1291,C01336,1,4.0, Satisfied
1292,C01337,1,3.0,Unsatisfied
1293,C01338,1,5.0, Satisfied
1294,C01339,1,5.0, Satisfied
1295,C01340,1,5.0, Satisfied
1296,C01341,1,5.0, Satisfied
1297,C01342,1,3.0,Unsatisfied
1298,C01343,1,4.0, Satisfied
1299,C01344,3,5.0, Satisfied
1300,C01345,1,1.0,Unsatisfied
1301,C01346,2,4.5, Satisfied
1302,C01347,1,5.0, Satisfied
1303,C01348,1,5.0, Satisfied
1304,C01349,1,3.0,Unsatisfied
1305,C01350,1,5.0, Satisfied
1306,C01351,1,4.0, Satisfied
1307,C01352,1,4.0, Satisfied
1308,C01353,1,4.0, Satisfied
1309,C01354,1,5.0, Satisfied
1310,C01355,1,5.0, Satisfied
1311,C01356,1,5.0, Satisfied
1312,C01357,1,1.0,Unsatisfied
1313,C01358,1,5.0, Satisfied
1314,C01359,1,5.0, Satisfied
1315,C01361,1,5.0, Satisfied
1316,C01362,1,5.0, Satisfied
1317,C01363,1,5.0, Satisfied
1318,C01364,1,2.0,Unsatisfied
1319,C01365,1,5.0, Satisfied
1320,C01366,1,1.0,Unsatisfied
1321,C01367,2,2.0,Unsatisfied
1322,C01368,3,5.0, Satisfied
1323,C01369,1,5.0, Satisfied
1324,C01370,1,1.0,Unsatisfied
1325,C01371,1,3.0,Unsatisfied
1326,C01372,1,5.0, Satisfied
1327,C01373,1,5.0, Satisfied
1328,C01374,1,5.0, Satisfied
1329,C01375,1,5.0, Satisfied
1330,C01376,1,5.0, Satisfied
1331,C01377,1,5.0, Satisfied
1332,C01378,1,5.0, Satisfied
1333,C01379,1,5.0, Satisfied
1334,C01380,1,5.0, Satisfied
1335,C01381,1,1.0,Unsatisfied
1336,C01382,1,5.0, Satisfied
1337,C01383,1,5.0, Satisfied
1338,C01384,1,5.0, Satisfied
1339,C01385,1,5.0, Satisfied
1340,C01387,1,4.0, Satisfied
1341,C01388,1,5.0, Satisfied
1342,C01389,1,5.0, Satisfied
1343,C01390,1,5.0, Satisfied
1344,C01391,1,5.0, Satisfied
1345,C01392,1,1.0,Unsatisfied
1346,C01393,1,3.0,Unsatisfied
1347,C01394,1,5.0, Satisfied
1348,C01395,1,4.0, Satisfied
1349,C01396,1,5.0, Satisfied
1350,C01397,1,5.0, Satisfied
1351,C01398,1,3.0,Unsatisfied
1352,C01399,1,4.0, Satisfied
1353,C01400,1,5.0, Satisfied
1354,C01401,1,5.0, Satisfied
1355,C01402,1,5.0, Satisfied
1356,C01404,1,5.0, Satisfied
1357,C01405,1,5.0, Satisfied
1358,C01406,2,4.0, Satisfied
1359,C01407,1,5.0, Satisfied
1360,C01408,1,5.0, Satisfied
1361,C01409,1,3.0,Unsatisfied
1362,C01410,1,5.0, Satisfied
1363,C01411,1,5.0, Satisfied
1364,C01412,1,4.0, Satisfied
1365,C01413,1,5.0, Satisfied
1366,C01414,1,5.0, Satisfied
1367,C01415,5,1.0,Unsatisfied
1368,C01416,1,5.0, Satisfied
1369,C01417,2,1.0,Unsatisfied
1370,C01418,2,4.0, Satisfied
1371,C01419,2,4.0, Satisfied
1372,C01420,1,5.0, Satisfied
1373,C01421,1,4.0, Satisfied
1374,C01422,1,5.0, Satisfied
1375,C01423,1,1.0,Unsatisfied
1376,C01424,1,5.0, Satisfied
1377,C01425,1,4.0, Satisfied
1378,C01426,2,4.0, Satisfied
1379,C01427,1,4.0, Satisfied
1380,C01428,1,5.0, Satisfied
1381,C01429,1,4.0, Satisfied
1382,C01430,1,4.0, Satisfied
1383,C01431,1,5.0, Satisfied
1384,C01432,1,5.0, Satisfied
1385,C01433,1,5.0, Satisfied
1386,C01434,1,5.0, Satisfied
1387,C01435,1,4.0, Satisfied
1388,C01436,1,5.0, Satisfied
1389,C01437,1,5.0, Satisfied
1390,C01438,1,5.0, Satisfied
1391,C01439,1,1.0,Unsatisfied
1392,C01440,1,5.0, Satisfied
1393,C01441,1,5.0, Satisfied
1394,C01442,1,5.0, Satisfied
1395,C01443,2,4.0, Satisfied
1396,C01444,1,4.0, Satisfied
1397,C01445,1,5.0, Satisfied
1398,C01446,1,4.0, Satisfied
1399,C01447,1,4.0, Satisfied
1400,C01448,2,3.0,Unsatisfied
1401,C01449,1,5.0, Satisfied
1402,C01450,1,5.0, Satisfied
1403,C01451,1,3.0,Unsatisfied
1404,C01452,1,3.0,Unsatisfied
1405,C01453,1,5.0, Satisfied
1406,C01454,2,4.0, Satisfied
1407,C01455,4,5.0, Satisfied
1408,C01456,1,4.0, Satisfied
1409,C01457,1,5.0, Satisfied
1410,C01458,2,5.0, Satisfied
1411,C01459,1,5.0, Satisfied
1412,C01460,3,1.0,Unsatisfied
1413,C01461,1,5.0, Satisfied
1414,C01462,1,5.0, Satisfied
1415,C01463,1,5.0, Satisfied
1416,C01464,1,5.0, Satisfied
1417,C01465,1,5.0, Satisfied
1418,C01466,2,5.0, Satisfied
1419,C01467,1,5.0, Satisfied
1420,C01468,1,5.0, Satisfied
1421,C01469,1,1.0,Unsatisfied
1422,C01470,2,5.0, Satisfied
1423,C01471,1,4.0, Satisfied
1424,C01472,1,5.0, Satisfied
1425,C01473,2,5.0, Satisfied
1426,C01475,1,5.0, Satisfied
1427,C01476,1,4.0, Satisfied
1428,C01477,1,5.0, Satisfied
1429,C01478,1,5.0, Satisfied
1430,C01480,1,1.0,Unsatisfied
1431,C01481,1,1.0,Unsatisfied
1432,C01482,2,5.0, Satisfied
1433,C01483,2,5.0, Satisfied
1434,C01484,1,4.0, Satisfied
1435,C01485,1,5.0, Satisfied
1436,C01486,1,1.0,Unsatisfied
1437,C01487,1,4.0, Satisfied
1438,C01488,1,5.0, Satisfied
1439,C01489,1,4.0, Satisfied
1440,C01490,1,4.0, Satisfied
1441,C01491,2,1.0,Unsatisfied
1442,C01492,1,5.0, Satisfied
1443,C01493,1,1.0,Unsatisfied
1444,C01494,1,1.0,Unsatisfied
1445,C01495,1,3.0,Unsatisfied
1446,C01496,1,4.0, Satisfied
1447,C01497,1,1.0,Unsatisfied
1448,C01498,2,4.0, Satisfied
1449,C01499,1,5.0, Satisfied
1450,C01500,1,5.0, Satisfied
1451,C01501,1,4.0, Satisfied
1452,C01502,1,5.0, Satisfied
1453,C01503,2,5.0, Satisfied
1454,C01504,1,1.0,Unsatisfied
1455,C01505,3,2.0,Unsatisfied
1456,C01506,2,5.0, Satisfied
1457,C01507,1,4.0, Satisfied
1458,C01508,2,5.0, Satisfied
1459,C01509,1,4.0, Satisfied
1460,C01510,1,5.0, Satisfied
1461,C01511,1,4.0, Satisfied
1462,C01512,1,4.0, Satisfied
1463,C01513,1,4.0, Satisfied
1464,C01514,1,4.0, Satisfied
1465,C01515,1,1.0,Unsatisfied
1466,C01516,1,3.0,Unsatisfied
1467,C01517,1,5.0, Satisfied
1468,C01518,2,5.0, Satisfied
1469,C01519,9,3.7777777777777777, Satisfied
1470,C01520,1,4.0, Satisfied
1471,C01521,1,1.0,Unsatisfied
1472,C01522,1,3.0,Unsatisfied
1473,C01523,2,5.0, Satisfied
1474,C01524,2,5.0, Satisfied
1475,C01525,1,5.0, Satisfied
1476,C01526,5,2.0,Unsatisfied
1477,C01527,1,4.0, Satisfied
1478,C01528,1,5.0, Satisfied
1479,C01529,1,5.0, Satisfied
1480,C01530,1,5.0, Satisfied
1481,C01531,1,2.0,Unsatisfied
1482,C01532,1,1.0,Unsatisfied
1483,C01533,1,4.0, Satisfied
1484,C01534,1,5.0, Satisfied
